OTU_id	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45
OTU_44	0.003514817	0.002618884	0.003032391	0.004824259	0.003859407	0.002205376	0.004066161	0.002274294	0.002618884	0.002825637	0.002687802	0.002894555	0.001860786	0.002136458	0.002549966	0.002205376	0.002549966	0.00206754	0.00172295	0.001860786	0.002205376	0.001171606	0.002549966	0.001516196	0.002205376	0.001654032	0.00103377	0.001516196	0.001654032	0.001171606	0.00103377	0.000413508	0.000620262	0.000758098	0.001447278	0.000620262	0.00103377	0.000620262	0.000275672	0.00068918	0.000551344	0.000482426	0.000413508	0.00034459	0.00034459
OTU_45	0.002963473	0.003652653	0.005306685	0.004066161	0.002274294	0.004135079	0.004548587	0.003239145	0.001929704	0.00275672	0.002963473	0.002549966	0.001929704	0.004135079	0.002274294	0.002136458	0.002343212	0.002618884	0.002205376	0.002136458	0.00241213	0.001929704	0.003032391	0.001929704	0.00172295	0.00172295	0.000895934	0.001791868	0.002825637	0.001309442	0.001102688	0.001309442	0.001929704	0.001998622	0.00068918	0.001171606	0.002205376	0.005720193	0.000827016	0.000482426	0.000482426	0.000482426	0.000275672	0.000275672	0.000206754
OTU_46	0.002963473	0.002549966	0.002618884	0.002894555	0.002343212	0.001791868	0.002205376	0.00172295	0.001654032	0.00241213	0.002481048	0.001929704	0.003514817	0.001791868	0.001998622	0.001447278	0.001516196	0.001791868	0.000827016	0.001516196	0.001240524	0.001791868	0.001860786	0.001791868	0.00206754	0.001654032	0.002274294	0.001171606	0.001240524	0.00103377	0.001929704	0.001585114	0.001654032	0.002343212	0.001102688	0.00241213	0.001791868	0.001240524	0.002481048	0.001654032	0.001860786	0.001171606	0.000827016	0.000895934	0.000758098
OTU_47	0.005099931	0.004686423	0.004479669	0.003032391	0.003928325	0.003514817	0.001791868	0.004203997	0.002687802	0.001171606	0.00103377	0.002481048	0.002825637	0.001998622	0.003101309	0.002549966	0.002687802	0.001654032	0.00172295	0.00241213	0.001860786	0.002687802	0.00137836	0.001309442	0.000482426	0.00241213	0.000551344	0.001171606	0.00103377	0.001447278	0.000827016	0.000551344	0.000964852	0.001447278	0.00034459	0.001171606	0.000758098	0.000620262	0.00068918	0.000275672	0.000137836	0.000275672	0.000275672	0.000137836	0.000137836
OTU_48	0.00206754	0.001585114	0.00137836	0.002618884	0.001447278	0.001516196	0.001585114	0.00137836	0.000895934	0.000413508	0.000413508	0.000895934	0.000758098	0.001860786	0.001998622	0.001171606	0.00137836	0.00068918	0.00068918	0.000758098	0.001447278	0.001516196	0.001171606	0.000620262	0.000275672	0.000895934	0.00034459	0.001240524	0.00034459	0.000758098	0.00034459	0.00034459	0.000620262	0.000551344	0.000275672	0.000413508	0.00034459	0.000482426	0.000275672	0.000413508	0.000137836	0.000206754	0.000206754	6.89E-05	0.000137836
OTU_49	0.002687802	0.001240524	0.001791868	0.003101309	0.003170227	0.001171606	0.002274294	0.001102688	0.001240524	0.000551344	0.000964852	0.00137836	0.000895934	0.003721571	0.003514817	0.00103377	0.002136458	0.00103377	0.000964852	0.000827016	0.002205376	0.001171606	0.00172295	0.000551344	0.000551344	0.001240524	0.000275672	0.001309442	0.000620262	0.001102688	0.00068918	0.00034459	0.00103377	0.000895934	0.000206754	0.000758098	0.000620262	0.000895934	0.000482426	0.000137836	6.89E-05	0.000206754	0.000275672	6.89E-05	0.000206754
OTU_50	0.002136458	0.002894555	0.001585114	0.002136458	0.001654032	0.00103377	0.000895934	0.001171606	0.000895934	0.000275672	0.000895934	0.000827016	0.000551344	0.001654032	0.00206754	0.00068918	0.001447278	0.000482426	0.00034459	0.000895934	0.000551344	0.000758098	0.00034459	0.000206754	6.89E-05	0.000758098	0.000413508	0.000827016	6.89E-05	0.000206754	0.000206754	0.000206754	6.89E-05	6.89E-05	0.000137836	0.000275672	0.000137836	0	6.89E-05	0.000275672	6.89E-05	6.89E-05	0.000137836	6.89E-05	6.89E-05
OTU_51	0.002343212	0.003859407	0.00206754	0.001860786	0.001929704	0.003170227	0.004755341	0.002963473	0.002136458	0.001309442	0.001998622	0.002687802	0.004203997	0.002825637	0.007512061	0.006753963	0.008132323	0.003239145	0.00854583	0.005582357	0.002343212	0.004066161	0.003170227	0.006616127	0.010682288	0.005651275	0.021433494	0.004686423	0.004893177	0.004962095	0.002343212	0.00206754	0.001860786	0.001929704	0.007649897	0.003445899	0.001447278	0.00137836	0.002825637	0.005444521	0.016953825	0.009510682	0.007512061	0.005582357	0.005099931
OTU_52	0.001102688	0.00103377	0.001171606	0.001929704	0.003928325	0.00103377	0.001171606	0.001171606	0.004686423	0.003170227	0.003101309	0.004203997	0.001102688	0.003514817	0.001171606	0.000827016	0.00103377	0.003790489	0.000413508	0.00103377	0.000413508	0.000551344	0.001102688	0.000827016	0.001929704	0.002963473	0.001654032	0.000482426	0.004272915	0.001309442	0.003376981	0.004203997	0.004066161	0.002481048	0.00172295	0.00103377	0.001585114	0.001929704	0.001860786	0.001447278	0.00137836	0.001654032	0.000895934	0.000827016	0.000551344
OTU_53	0.001791868	0.001791868	0.002481048	0.002205376	0.002205376	0.002343212	0.002825637	0.001998622	0.002274294	0.002687802	0.00172295	0.00241213	0.00103377	0.00206754	0.001447278	0.00137836	0.001860786	0.001860786	0.00103377	0.001102688	0.00103377	0.001102688	0.001791868	0.001171606	0.001860786	0.001240524	0.000827016	0.000895934	0.001998622	0.000964852	0.001102688	0.000895934	0.00068918	0.00103377	0.000895934	0.000827016	0.001309442	0.001240524	0.000758098	0.000482426	0.000551344	0.000620262	0.000413508	0.000482426	0.00034459
OTU_54	0.005858029	0.003376981	0.004755341	0.000758098	0.00103377	0.004824259	0.003170227	0.004686423	0.001171606	0.00068918	0.00103377	0.000964852	0.010544452	0.001309442	0.001516196	0.002274294	0.001309442	0.000758098	0.003308063	0.004203997	0.003239145	0.001860786	0.001447278	0.003514817	0.000895934	0.000551344	0.001929704	0.001791868	0.000758098	0.00034459	0.001309442	0.000551344	0.000620262	0.001102688	0.000620262	0.002205376	0.000827016	0.000620262	0.000758098	0.000482426	0.000964852	0.000482426	0.00034459	0.000275672	0.000620262
OTU_55	0.002687802	0.001791868	0.003514817	0.000895934	0.001171606	0.001654032	0.001516196	0.001998622	0.001240524	0.00137836	0.001791868	0.001516196	0.005444521	0.00137836	0.001516196	0.001171606	0.001791868	0.000895934	0.004272915	0.002825637	0.005168849	0.002136458	0.002963473	0.001102688	0.002343212	0.000551344	0.00137836	0.001998622	0.00068918	0.000482426	0.00103377	0.00068918	0.000413508	0.001240524	0.00137836	0.00172295	0.000895934	0.000827016	0.00034459	0.000482426	0.000827016	0.000827016	0.000551344	0.000620262	0.000275672
OTU_56	0.003239145	0.005720193	0.007305307	0.001929704	0.001516196	0.005789111	0.005444521	0.007374225	0.004272915	0.002618884	0.003376981	0.001998622	0.003376981	0.003928325	0.001654032	0.007305307	0.002618884	0.006202619	0.005720193	0.004755341	0.001791868	0.00172295	0.004617505	0.004962095	0.002343212	0.003308063	0.004410751	0.002894555	0.004410751	0.001998622	0.003032391	0.011716058	0.004755341	0.00206754	0.001171606	0.001654032	0.003170227	0.005789111	0.002687802	0.007167471	0.000827016	0.000482426	0.00068918	0.001171606	0.00034459
OTU_57	0.000620262	0.000895934	0.000482426	0.001447278	0.000413508	0.000413508	0.000551344	0.000482426	0.000413508	0.000206754	0.00034459	0.000551344	0.000137836	0.000482426	0.00172295	0.000413508	0.000551344	0.000413508	0.000275672	0.000413508	0.000482426	0.00034459	0.000413508	0.000137836	0.00034459	0.000413508	6.89E-05	0.000413508	6.89E-05	0.00034459	0.000206754	0	0	0.000137836	0.000275672	0.000275672	6.89E-05	0	0.00034459	0.000206754	6.89E-05	6.89E-05	0	0.000137836	0.000137836
OTU_58	0.004066161	0.003997243	0.004686423	0.001998622	0.002894555	0.006340455	0.005995865	0.006409373	0.003032391	0.001860786	0.002687802	0.002205376	0.005031013	0.003514817	0.003101309	0.005995865	0.003170227	0.002549966	0.002894555	0.005582357	0.001998622	0.004617505	0.007098553	0.003997243	0.002825637	0.002618884	0.004203997	0.003997243	0.003445899	0.002687802	0.003239145	0.002205376	0.001791868	0.001654032	0.002136458	0.002549966	0.001791868	0.001860786	0.001240524	0.001240524	0.001102688	0.000964852	0.000758098	0.00068918	0.000620262
OTU_59	0.000482426	0.000551344	0.00068918	0.001585114	0.000827016	0.000620262	0.000895934	0.000758098	0.000964852	0.000482426	0.000895934	0.001171606	0.000206754	0.001102688	0.000482426	0.000482426	0.000964852	0.000964852	0.000620262	0.000275672	0.00068918	0.000482426	0.000827016	0.000482426	0.000758098	0.000758098	0.000275672	0.000137836	0.000413508	0.000551344	0.000275672	6.89E-05	0.000275672	0.000206754	0.000275672	0.00034459	0.000206754	0.000620262	0.000275672	0.00034459	6.89E-05	0.000137836	6.89E-05	6.89E-05	6.89E-05
OTU_60	0.000895934	0.00068918	0.000620262	0.00103377	0.001447278	0.000482426	0.000895934	0.00068918	0.00137836	0.00137836	0.001102688	0.001585114	0.000827016	0.001309442	0.000482426	0.000758098	0.000620262	0.001240524	0.00068918	0.000758098	0.00137836	0.000413508	0.00068918	0.000827016	0.000758098	0.000551344	0.000413508	0.000964852	0.000895934	0.00068918	0.000827016	0.00034459	0.00103377	0.000964852	0.00034459	0.000758098	0.000620262	0.000964852	0.00068918	0.000275672	0.000275672	0.000482426	0.000413508	0.000275672	6.89E-05
OTU_61	0.003032391	0.001860786	0.00172295	0.00206754	0.00172295	0.001654032	0.001102688	0.001654032	0.000964852	0.000413508	0.000895934	0.001240524	0.000827016	0.001447278	0.00137836	0.001102688	0.00103377	0.000827016	0.000551344	0.000895934	0.000620262	0.00068918	0.000827016	0.00034459	0.000275672	0.000413508	0.000137836	0.000413508	0.00034459	0.000482426	0.000551344	0.000206754	0.000413508	0.000275672	0.000137836	0.000206754	0.000275672	0.000275672	0.000275672	6.89E-05	6.89E-05	0.000137836	6.89E-05	0	0.000137836
OTU_62	0.00172295	0.00172295	0.001998622	0.004617505	0.001791868	0.001585114	0.001929704	0.001447278	0.002618884	0.002618884	0.002205376	0.003239145	0.000827016	0.001860786	0.000895934	0.001102688	0.001102688	0.002618884	0.000827016	0.00103377	0.000413508	0.000827016	0.001171606	0.00137836	0.000620262	0.000964852	0.00068918	0.000758098	0.000551344	0.001447278	0.001240524	0.00137836	0.001240524	0.001102688	0.000620262	0.000551344	0.001309442	0.001860786	0.000758098	0.000413508	0.000206754	0.000206754	0.000275672	0.000206754	0.000206754
OTU_63	0.000758098	0.000827016	0.000895934	0.000895934	0.001585114	0.00068918	0.000620262	0.000551344	0.00068918	0.000413508	0.000758098	0.00068918	0.000482426	0.001102688	0.000964852	0.000275672	0.00068918	0.000758098	0.000413508	0.000482426	0.00068918	0.000413508	0.000482426	0.00034459	6.89E-05	0.000620262	0.000206754	0.000413508	0.000482426	0.00068918	0.000275672	0.000206754	0.000413508	0.000413508	0	0.00034459	0.000206754	0.000275672	0.000137836	0.000275672	0.000137836	6.89E-05	0.000137836	0	6.89E-05
OTU_64	0.002274294	0.001860786	0.001516196	0.003308063	0.001998622	0.002343212	0.002205376	0.001791868	0.003652653	0.002825637	0.001998622	0.002825637	0.001309442	0.001585114	0.003170227	0.002136458	0.002205376	0.003445899	0.001585114	0.001860786	0.001447278	0.001171606	0.001447278	0.002618884	0.001309442	0.002274294	0.008270159	0.001309442	0.001309442	0.002687802	0.002136458	0.001654032	0.001654032	0.001654032	0.000964852	0.000482426	0.001791868	0.001102688	0.008270159	0.001309442	0.00068918	0.000758098	0.000964852	0.000551344	0.000275672
OTU_65	0.002825637	0.004479669	0.007994487	0.00137836	0.001585114	0.003514817	0.01026878	0.006616127	0.001171606	0.001516196	0.002205376	0.00137836	0.002343212	0.002481048	0.002136458	0.003032391	0.001998622	0.001171606	0.002481048	0.003652653	0.001998622	0.002205376	0.006202619	0.002963473	0.000964852	0.00103377	0.000482426	0.003032391	0.001860786	0.000895934	0.001860786	0.000482426	0.000620262	0.000551344	0.000964852	0.00137836	0.000895934	0.00103377	0.00034459	0.000275672	0.000206754	0.000413508	0.000206754	0.000482426	0.000551344
OTU_66	0.00206754	0.001516196	0.00137836	0.003376981	0.00206754	0.00172295	0.001654032	0.001102688	0.002343212	0.00137836	0.00137836	0.002136458	0.001447278	0.00103377	0.001309442	0.001791868	0.001171606	0.001654032	0.001516196	0.001654032	0.00137836	0.000964852	0.000827016	0.001929704	0.00068918	0.001309442	0.000620262	0.000827016	0.000620262	0.001791868	0.001654032	0.00137836	0.001102688	0.001447278	0.00034459	0.000895934	0.00103377	0.001240524	0.000964852	0.000482426	0.00034459	0.000275672	0.00034459	0.000206754	0.000413508
OTU_67	0.000551344	0.00103377	0.000895934	0.000137836	0.00034459	0.000827016	6.89E-05	0.000827016	0.000137836	6.89E-05	0.000206754	6.89E-05	0.000964852	0.000275672	0.000206754	0.000413508	6.89E-05	0.000275672	0.00034459	0.000620262	0	0.000206754	0.000275672	0.00034459	6.89E-05	0.000137836	0	0.000206754	0.000275672	6.89E-05	0.000206754	0.000137836	0.00034459	0.000275672	0	0.000413508	0.000206754	0.000275672	0.000137836	0	0	0	0	0	0
OTU_68	0.003032391	0.003239145	0.00241213	0.004479669	0.00275672	0.002549966	0.00275672	0.002136458	0.003790489	0.003721571	0.005099931	0.003308063	0.001102688	0.002481048	0.00275672	0.001516196	0.001929704	0.003790489	0.00103377	0.001171606	0.00172295	0.00137836	0.001791868	0.001860786	0.004341833	0.002205376	0.002136458	0.001309442	0.001102688	0.001585114	0.001447278	0.000964852	0.001309442	0.000895934	0.001585114	0.000275672	0.001309442	0.001585114	0.00137836	0.00103377	0.00068918	0.000620262	0.000551344	0.00068918	0.000551344
OTU_69	0.001654032	0.00172295	0.001585114	0.002274294	0.002549966	0.001516196	0.001654032	0.000895934	0.001309442	0.000551344	0.000482426	0.001447278	0.001240524	0.001240524	0.001102688	0.001447278	0.001171606	0.001654032	0.000413508	0.00068918	0.000758098	0.000620262	0.000964852	0.000551344	0.000275672	0.00103377	0.000275672	0.000482426	0.000827016	0.000551344	0.000895934	0.00103377	0.001102688	0.00103377	0.000206754	0.000551344	0.000758098	0.00068918	0.000827016	0.000206754	6.89E-05	0.000137836	6.89E-05	0.000206754	0.000275672
OTU_70	0.002894555	0.002549966	0.002343212	0.006685045	0.003928325	0.00206754	0.002549966	0.002481048	0.004479669	0.007167471	0.008476912	0.004686423	0.002343212	0.003514817	0.002274294	0.002274294	0.002274294	0.003928325	0.001791868	0.00206754	0.002136458	0.001585114	0.001929704	0.002549966	0.004617505	0.003101309	0.003032391	0.001447278	0.00275672	0.003790489	0.004203997	0.003032391	0.002549966	0.003790489	0.002894555	0.001240524	0.002963473	0.001929704	0.002825637	0.001791868	0.001171606	0.001102688	0.000895934	0.000827016	0.000827016
OTU_71	0.000620262	0.000206754	0.00068918	0.000482426	0.000482426	0.000551344	0.000206754	0.000551344	0.000413508	0.00034459	0.000482426	0.000482426	0.000964852	0.00034459	0.000551344	0.000482426	0.000551344	0.000206754	0.00137836	0.00172295	0.002136458	0.000620262	0.00034459	0.000482426	0.000551344	0.000137836	0.000275672	0.000620262	0.00034459	0.000137836	0.000482426	0.00034459	0.000275672	0.000413508	0.000275672	0.000827016	0.000413508	0.000413508	0.000758098	0.000275672	0.000275672	0.000413508	0.00034459	0.000275672	0.000137836
OTU_72	0.003721571	0.003032391	0.00206754	0.002274294	0.002549966	0.00206754	0.002481048	0.00172295	0.002549966	0.003997243	0.004824259	0.00275672	0.002136458	0.002549966	0.002205376	0.001860786	0.001516196	0.001860786	0.001585114	0.001309442	0.00206754	0.002549966	0.001860786	0.00172295	0.003170227	0.001585114	0.001585114	0.001654032	0.00137836	0.002618884	0.001791868	0.00068918	0.001585114	0.001102688	0.002136458	0.001102688	0.001585114	0.00172295	0.001171606	0.001102688	0.001240524	0.000620262	0.00034459	0.000482426	0.00034459
OTU_73	0.002618884	0.005306685	0.008752584	0.001998622	0.002687802	0.004548587	0.010889042	0.008407994	0.003032391	0.006547209	0.003652653	0.002687802	0.00206754	0.003652653	0.004341833	0.004824259	0.005995865	0.001654032	0.003170227	0.011509304	0.002274294	0.008132323	0.00889042	0.001929704	0.002343212	0.002274294	0.00137836	0.009303928	0.004893177	0.001171606	0.001998622	0.000964852	0.000964852	0.001102688	0.001791868	0.002963473	0.00137836	0.002481048	0.000620262	0.001240524	0.000758098	0.000895934	0.000758098	0.000482426	0.00068918
OTU_74	0.003032391	0.005031013	0.006133701	0.001860786	0.001516196	0.004755341	0.007994487	0.004962095	0.003101309	0.004548587	0.002481048	0.002618884	0.002205376	0.004479669	0.003376981	0.003308063	0.005031013	0.001998622	0.004066161	0.004548587	0.001791868	0.003514817	0.003997243	0.00206754	0.001860786	0.00103377	0.002205376	0.006064783	0.003583735	0.000827016	0.001240524	0.000620262	0.000758098	0.000758098	0.00137836	0.001447278	0.00103377	0.000964852	0.000413508	0.00103377	0.000482426	0.000964852	0.000620262	0.000620262	0.000551344
OTU_75	0.003514817	0.004066161	0.003376981	0.002963473	0.002274294	0.003376981	0.002549966	0.003445899	0.002343212	0.00206754	0.001585114	0.003239145	0.001447278	0.001447278	0.001791868	0.00172295	0.00172295	0.00275672	0.000827016	0.001240524	0.00068918	0.000620262	0.001585114	0.001240524	0.001171606	0.001516196	0.000895934	0.000758098	0.000620262	0.00068918	0.000895934	0.000482426	0.00068918	0.000827016	0.000827016	0.000206754	0.00068918	0.000551344	0.000964852	0.000620262	0.000482426	0.00034459	0.000275672	0.000275672	0.000206754
OTU_76	0.003790489	0.003308063	0.003652653	0.00034459	0.000482426	0.004203997	0.00103377	0.002894555	0.000551344	0.000551344	0.001102688	0.00068918	0.006822881	0.000895934	0.000758098	0.003308063	0.00068918	0.000482426	0.005926947	0.004824259	0.004066161	0.001654032	0.001998622	0.000895934	0.000827016	0.00034459	0.001102688	0.002205376	0.00103377	0.000275672	0.000551344	0.000758098	0.000551344	0.000620262	0.000413508	0.003308063	0.00034459	0.000964852	0.00034459	0.000275672	0.000482426	0.000620262	0.000413508	0.000413508	0.000206754
OTU_77	0.001102688	0.00103377	0.000758098	0.001998622	0.000964852	0.001240524	0.001447278	0.001102688	0.000827016	0.001171606	0.001171606	0.00103377	0.00068918	0.001585114	0.000758098	0.00103377	0.000827016	0.000964852	0.000551344	0.000827016	0.000620262	0.000413508	0.00068918	0.001240524	0.000413508	0.000827016	0.00068918	0.000482426	0.000482426	0.000758098	0.000275672	0.00068918	0.00034459	0.00034459	0.000275672	0.000620262	0.000758098	0.000758098	0.000551344	0.00034459	0.000137836	0.000137836	0.000137836	0.000206754	0.000206754
OTU_78	0.00034459	0.000275672	0.00034459	0.00034459	0.000413508	0.000206754	0.00034459	0.000206754	0.00034459	0.000413508	0.00068918	0.000206754	0.000413508	0.000413508	0.000482426	0.000275672	0.000482426	0.000275672	0.000206754	0.00034459	0.000206754	0.000206754	0.000206754	0.000206754	0.000413508	0.000275672	0.000206754	0	0.000137836	0.000275672	0.000206754	0.000275672	0.000275672	0.000275672	0.000206754	6.89E-05	0.000206754	0.000275672	0.000137836	0.000137836	6.89E-05	0.00034459	6.89E-05	6.89E-05	0
OTU_79	0.000895934	0.000964852	0.00034459	0.000827016	0.000620262	0.000137836	0.000413508	0.000137836	0.000413508	0.000827016	0.000827016	0.000482426	0.000413508	0.000413508	0.000482426	0.00034459	0.000275672	0.000275672	0.000206754	0.000206754	0.000413508	0.000275672	0.000206754	0.00034459	0.000551344	0.000620262	0.000482426	0.000275672	6.89E-05	0.000137836	0.000137836	0	0.000137836	0.000206754	6.89E-05	0.000206754	6.89E-05	0.000137836	6.89E-05	0.000275672	6.89E-05	0.000137836	0.000137836	0.000137836	0
OTU_80	0.004962095	0.004548587	0.003790489	0.003997243	0.002549966	0.005237767	0.001654032	0.005720193	0.00206754	0.001585114	0.00103377	0.002343212	0.002274294	0.001516196	0.002618884	0.002136458	0.00206754	0.001998622	0.000895934	0.002274294	0.001102688	0.001447278	0.001447278	0.000758098	0.000620262	0.001309442	0.00034459	0.000964852	0.000620262	0.000895934	0.000758098	0.000482426	0.000758098	0.000758098	0.000275672	0.000758098	0.00103377	0.000413508	0.00068918	0.00034459	0.000275672	0.000275672	0.00034459	6.89E-05	0.000206754
OTU_81	0.003721571	0.004066161	0.004962095	0.003928325	0.003790489	0.004548587	0.005099931	0.004617505	0.004341833	0.002825637	0.002618884	0.004617505	0.00275672	0.004548587	0.002825637	0.00275672	0.003101309	0.003997243	0.003239145	0.003032391	0.003170227	0.002618884	0.003997243	0.00241213	0.002343212	0.002274294	0.001585114	0.00206754	0.003514817	0.00206754	0.002618884	0.00068918	0.000964852	0.001516196	0.001309442	0.001447278	0.00275672	0.000827016	0.000827016	0.000827016	0.000482426	0.00103377	0.00068918	0.00068918	0.00068918
OTU_82	0.000758098	0.000964852	0.000827016	0.001171606	0.000964852	0.00068918	0.000895934	0.000827016	0.000895934	0.000827016	0.000620262	0.000895934	0.001240524	0.00068918	0.000413508	0.000620262	0.000482426	0.000895934	0.000206754	0.000620262	0.00068918	0.000275672	0.00068918	0.000620262	0.000137836	0.000413508	0.000413508	0.000413508	0.000482426	0.000551344	0.00034459	0.00034459	0.000413508	0.000413508	0.000206754	0.000413508	0.000413508	0.00034459	0.000413508	0.000206754	0.000206754	0	0.000137836	0	6.89E-05
OTU_83	0.001309442	0.001585114	0.001102688	0.001240524	0.001102688	0.000964852	0.001171606	0.000758098	0.000895934	0.000413508	0.00034459	0.000964852	0.001654032	0.00068918	0.000895934	0.000895934	0.000964852	0.000827016	0.000551344	0.000758098	0.000620262	0.000620262	0.000620262	0.00068918	0.00034459	0.000482426	0.000137836	0.000551344	0.000551344	0.000413508	0.000620262	0.000137836	0.000275672	0.000206754	0.000137836	0.000758098	0.000482426	0.000137836	0.000137836	6.89E-05	6.89E-05	0.000137836	6.89E-05	0.000137836	6.89E-05
OTU_84	0.001791868	0.001998622	0.000827016	0.002205376	0.002136458	0.000895934	0.001171606	0.000827016	0.001791868	0.001654032	0.004617505	0.002205376	0.000413508	0.00172295	0.00275672	0.000620262	0.001309442	0.000827016	0.00068918	0.000551344	0.000620262	0.00137836	0.000758098	0.000482426	0.003583735	0.001516196	0.000964852	0.000551344	0.00034459	0.000827016	0.000275672	0.000137836	6.89E-05	6.89E-05	0.00172295	0.000206754	0.00034459	6.89E-05	6.89E-05	0.000758098	0.000758098	0.000206754	0.00034459	0.000275672	0.000137836
OTU_85	0.000827016	0.000758098	0.000551344	0.000895934	0.001860786	0.000206754	0.000758098	0.000551344	0.000758098	0.00034459	0.000827016	0.000551344	0.000206754	0.000964852	0.001654032	0.000482426	0.000758098	0.000413508	0.000275672	0.000275672	0.000551344	0.00034459	0.000827016	0.00034459	0.000620262	0.00068918	0.00034459	0.000413508	0.00068918	0.000413508	0.000206754	0.000137836	0.000275672	0.000137836	0.000413508	6.89E-05	0.000137836	0.000137836	0	0.000206754	0.000137836	6.89E-05	0.000137836	6.89E-05	0
OTU_86	0.000206754	0.001171606	0.000206754	6.89E-05	0.000206754	0.000551344	0.000275672	0.000964852	0.000137836	0.000413508	0.000482426	0.000275672	0.000206754	0.000758098	6.89E-05	0.000964852	0.000137836	0.000137836	0.001102688	0.000206754	0.00103377	0.000620262	6.89E-05	0.000137836	0.000206754	0.000137836	0.00137836	0.001309442	0.000482426	0	0.000206754	6.89E-05	0.000137836	6.89E-05	0.000206754	0.000758098	6.89E-05	0.000137836	0	6.89E-05	0.000206754	0.000137836	6.89E-05	0.000137836	6.89E-05
OTU_87	0.00103377	0.001240524	0.00103377	0.002136458	0.001171606	0.001654032	0.001309442	0.00103377	0.00206754	0.000895934	0.001240524	0.002343212	0.000482426	0.002343212	0.001171606	0.000551344	0.00137836	0.001654032	0.000551344	0.00068918	0.001102688	0.000964852	0.000964852	0.00068918	0.000413508	0.000964852	0.000413508	0.00068918	0.000413508	0.000827016	0.000620262	0.000275672	0.000964852	0.000827016	0.000206754	0.000275672	0.000413508	0.001171606	0.000758098	0.000275672	6.89E-05	0.000137836	6.89E-05	6.89E-05	0.000137836
